_id,ilce_adi,mahalle_adi,mahalle_uavt,1980_oncesi,1980-2000_arasi,2000_sonrasi,1-4 kat_arasi,5-9 kat_arasi,9-19 kat_arasi,_id_s,ilce_adi_s,mahalle_adi_s,mahalle_koy_uavt,cok_agir_hasarli_bina_sayisi,agir_hasarli_bina_sayisi,orta_hasarli_bina_sayisi,hafif_hasarli_bina_sayisi,can_kaybi_sayisi,agir_yarali_sayisi,hastanede_tedavi_sayisi,hafif_yarali_sayisi,dogalgaz_boru_hasari,icme_suyu_boru_hasari,atik_su_boru_hasari,gecici_barinma,n_bldg,heavy,dmg_any,heavy_ratio
261,BEYOÐLU,YAHYA KAHYA,40290,311,114,7,308,124,0,261,BEYOÐLU,YAHYA KAHYA,40290,20,33,92,131,12,8,31,53,0,0,1,646,432,53,276,0.12268518518518519
262,BEYOÐLU,YENÝÞEHÝR,40265,283,271,101,458,195,2,262,BEYOÐLU,YENÝÞEHÝR,40265,5,14,60,159,3,2,9,17,0,0,0,560,655,19,238,0.02900763358778626
263,BÜYÜKÇEKMECE,19.May,40850,83,260,279,434,187,1,263,BÜYÜKÇEKMECE,19 MAYIS,40850,13,36,139,208,13,7,35,67,1,1,2,818,622,49,396,0.07877813504823152
264,BÜYÜKÇEKMECE,AHMEDÝYE,40891,1,242,71,311,2,1,264,BÜYÜKÇEKMECE,AHMEDÝYE,40891,5,16,60,84,1,0,3,7,0,0,0,117,314,21,165,0.06687898089171974
265,BÜYÜKÇEKMECE,ALKENT 2000,40844,0,521,968,1456,13,20,265,BÜYÜKÇEKMECE,ALKENT 2000,40844,12,57,255,386,1,0,6,12,1,1,1,406,1489,69,710,0.04633982538616521
266,BÜYÜKÇEKMECE,ATATÜRK,40845,63,738,395,787,409,0,266,BÜYÜKÇEKMECE,ATATÜRK,40845,24,75,293,410,28,14,76,145,1,1,2,1933,1196,99,802,0.08277591973244147
267,BÜYÜKÇEKMECE,BAHÇELÝEVLER,40882,0,1106,787,1881,12,0,267,BÜYÜKÇEKMECE,BAHÇELÝEVLER,40882,24,111,449,550,0,0,7,23,1,2,1,579,1893,135,1134,0.07131537242472266
268,BÜYÜKÇEKMECE,CELALÝYE,40928,0,115,1886,1894,107,0,268,BÜYÜKÇEKMECE,CELALÝYE,40928,7,66,358,608,0,0,4,17,2,3,2,471,2001,73,1039,0.03648175912043978
269,BÜYÜKÇEKMECE,CUMHURÝYET,40846,3,388,444,719,95,21,269,BÜYÜKÇEKMECE,CUMHURÝYET,40846,11,48,189,261,9,4,31,62,1,1,2,631,835,59,509,0.07065868263473053
270,BÜYÜKÇEKMECE,ÇAKMAKLI,99334,0,279,215,469,12,13,270,BÜYÜKÇEKMECE,ÇAKMAKLI,99334,9,27,96,139,7,5,22,41,0,0,0,430,494,36,271,0.0728744939271255
271,BÜYÜKÇEKMECE,DÝZDARÝYE,40847,152,167,229,344,204,0,271,BÜYÜKÇEKMECE,DÝZDARÝYE,40847,22,43,137,185,20,12,53,95,0,0,1,818,548,65,387,0.11861313868613138
272,BÜYÜKÇEKMECE,EKÝNOBA,40886,1,280,240,343,130,48,272,BÜYÜKÇEKMECE,EKÝNOBA,40886,8,29,115,183,14,7,40,77,1,1,2,1061,521,37,335,0.0710172744721689
273,BÜYÜKÇEKMECE,FATÝH,40848,145,637,475,862,392,3,273,BÜYÜKÇEKMECE,FATÝH,40848,29,80,306,422,31,16,88,166,1,1,3,1920,1257,109,837,0.08671439936356404
274,BÜYÜKÇEKMECE,GÜZELCE,40883,0,1283,1236,2499,14,6,274,BÜYÜKÇEKMECE,GÜZELCE,40883,41,174,635,734,6,2,30,65,2,3,3,1076,2519,215,1584,0.0853513298928146
275,BÜYÜKÇEKMECE,HÜRRÝYET,40889,176,910,650,1463,273,0,275,BÜYÜKÇEKMECE,HÜRRÝYET,40889,28,92,375,535,22,14,68,139,1,2,4,1902,1736,120,1030,0.06912442396313365
276,BÜYÜKÇEKMECE,KAMÝLOBA,40929,0,52,2090,1943,196,3,276,BÜYÜKÇEKMECE,KAMÝLOBA,40929,6,56,313,541,0,0,1,7,2,3,3,549,2142,62,916,0.028944911297852476
277,BÜYÜKÇEKMECE,KARAAÐAÇ,40849,0,273,1511,1780,4,0,277,BÜYÜKÇEKMECE,KARAAÐAÇ,40849,5,39,219,416,0,0,0,0,1,1,1,227,1784,44,679,0.02466367713004484
278,BÜYÜKÇEKMECE,KUMBURGAZ,40884,0,954,556,1406,104,0,278,BÜYÜKÇEKMECE,KUMBURGAZ,40884,20,81,328,444,3,1,17,39,1,2,2,801,1510,101,873,0.06688741721854305
279,BÜYÜKÇEKMECE,MÝMAR SÝNAN MERKEZ,40887,298,539,493,1106,204,20,279,BÜYÜKÇEKMECE,MÝMAR SÝNAN MERKEZ,40887,42,98,324,412,21,13,61,109,1,1,3,967,1330,140,876,0.10526315789473684
280,BÜYÜKÇEKMECE,MÝMAROBA,140376,0,402,316,340,271,107,280,BÜYÜKÇEKMECE,MÝMAROBA,140376,10,35,143,265,22,12,63,117,1,1,2,1453,718,45,453,0.06267409470752089
281,BÜYÜKÇEKMECE,MURAT ÇEÞME,40888,9,593,483,878,188,19,281,BÜYÜKÇEKMECE,MURAT ÇEÞME,40888,15,61,246,351,15,7,49,98,1,2,4,1423,1085,76,673,0.07004608294930875
282,BÜYÜKÇEKMECE,PINARTEPE,40868,1,611,768,1031,343,6,282,BÜYÜKÇEKMECE,PINARTEPE,40868,22,85,326,465,25,11,75,148,2,3,4,1849,1380,107,898,0.07753623188405798
283,BÜYÜKÇEKMECE,SÝNANOBA,140374,0,639,452,857,130,104,283,BÜYÜKÇEKMECE,SÝNANOBA,140374,20,78,273,349,22,11,62,116,1,1,2,1681,1091,98,720,0.08982584784601283
284,BÜYÜKÇEKMECE,TÜRKOBA,40892,45,1404,1197,2576,39,31,284,BÜYÜKÇEKMECE,TÜRKOBA,40892,23,115,521,740,3,2,17,55,2,1,6,1216,2646,138,1399,0.05215419501133787
285,BÜYÜKÇEKMECE,ULUS,40890,326,738,470,1325,209,0,285,BÜYÜKÇEKMECE,ULUS,40890,33,93,361,472,25,16,71,135,1,1,3,1732,1534,126,959,0.08213820078226858
286,BÜYÜKÇEKMECE,YENÝMAHALLE,40885,0,491,207,667,31,0,286,BÜYÜKÇEKMECE,YENÝMAHALLE,40885,10,40,161,207,0,0,6,14,1,1,1,238,698,50,418,0.07163323782234957
287,ÇATALCA,AKALAN,191781,0,337,72,409,0,0,287,ÇATALCA,AKALAN,191781,1,4,18,52,0,0,0,1,0,0,0,11,409,5,75,0.012224938875305624
288,ÇATALCA,ATATÜRK,40903,90,245,310,642,3,0,288,ÇATALCA,ATATÜRK,40903,0,1,10,48,0,0,0,0,0,0,0,234,645,1,59,0.0015503875968992248
289,ÇATALCA,AYDINLAR,191783,254,169,199,620,2,0,289,ÇATALCA,AYDINLAR,191783,0,1,9,39,0,0,0,0,0,0,0,249,622,1,49,0.001607717041800643
290,ÇATALCA,BAHÞAYÝÞ,40902,0,6,198,204,0,0,290,ÇATALCA,BAHÞAYÝÞ,40902,0,3,15,37,0,0,0,0,0,0,0,5,204,3,55,0.014705882352941176
291,ÇATALCA,BAÞAK,191821,68,56,86,210,0,0,291,ÇATALCA,BAÞAK,191821,0,0,5,19,0,0,0,0,0,0,0,186,210,0,24,0.0
292,ÇATALCA,BELGRAT,191823,0,16,215,231,0,0,292,ÇATALCA,BELGRAT,191823,0,0,5,20,0,0,0,0,0,0,0,19,231,0,25,0.0
293,ÇATALCA,CELEPKÖY,191825,0,2,156,158,0,0,293,ÇATALCA,CELEPKÖY,191825,0,0,3,12,0,0,0,0,0,0,0,12,158,0,15,0.0
294,ÇATALCA,ÇAKIL,40899,100,660,946,1706,0,0,294,ÇATALCA,ÇAKIL,40899,10,47,218,397,0,0,2,4,1,1,2,8,1706,57,672,0.03341148886283705
295,ÇATALCA,ÇANAKÇA,191785,81,365,726,1168,4,0,295,ÇATALCA,ÇANAKÇA,191785,1,7,46,142,0,0,0,1,0,0,0,47,1172,8,196,0.006825938566552901
296,ÇATALCA,ÇÝFTLÝKKÖY,40917,145,193,506,842,2,0,296,ÇATALCA,ÇÝFTLÝKKÖY,40917,0,2,17,67,0,0,0,0,0,0,0,63,844,2,86,0.002369668246445498
297,ÇATALCA,DAÐYENÝCE,191787,43,136,210,389,0,0,297,ÇATALCA,DAÐYENÝCE,191787,1,3,15,45,0,0,0,0,0,0,0,8,389,4,64,0.010282776349614395
298,ÇATALCA,ELBASAN,191789,0,190,291,481,0,0,298,ÇATALCA,ELBASAN,191789,2,9,48,100,0,0,0,0,0,0,1,0,481,11,159,0.02286902286902287
299,ÇATALCA,FATÝH,40904,184,262,428,873,1,0,299,ÇATALCA,FATÝH,40904,0,1,9,41,0,0,0,0,0,0,0,42,874,1,51,0.0011441647597254005
300,ÇATALCA,FERHATPAÞA,40897,45,813,1462,1788,532,0,300,ÇATALCA,FERHATPAÞA,40897,8,40,225,550,3,1,15,38,1,1,2,3,2320,48,823,0.020689655172413793
301,ÇATALCA,GÖKÇEALÝ,191791,0,409,312,720,0,1,301,ÇATALCA,GÖKÇEALÝ,191791,1,6,40,109,0,0,0,1,0,0,0,74,721,7,156,0.009708737864077669
302,ÇATALCA,GÜMÜÞPINAR,191793,0,277,120,396,1,0,302,ÇATALCA,GÜMÜÞPINAR,191793,0,1,8,31,0,0,0,0,0,0,0,3,397,1,40,0.0025188916876574307
303,ÇATALCA,HALLAÇLI,191795,0,434,392,826,0,0,303,ÇATALCA,HALLAÇLI,191795,3,8,37,98,0,0,0,1,0,0,1,48,826,11,146,0.013317191283292978
304,ÇATALCA,HÝSARBEYLÝ,191827,0,6,169,175,0,0,304,ÇATALCA,HÝSARBEYLÝ,191827,0,0,3,13,0,0,0,0,0,0,0,50,175,0,16,0.0
305,ÇATALCA,ÝHSANÝYE,191797,226,354,172,742,10,0,305,ÇATALCA,ÝHSANÝYE,191797,2,8,37,102,0,0,0,1,0,0,0,59,752,10,149,0.013297872340425532
306,ÇATALCA,ÝNCEÐÝZ,191799,0,416,245,661,0,0,306,ÇATALCA,ÝNCEÐÝZ,191799,1,7,42,108,0,0,0,0,0,1,0,72,661,8,158,0.012102874432677761
307,ÇATALCA,ÝZZETTÝN,40900,0,243,703,944,2,0,307,ÇATALCA,ÝZZETTÝN,40900,1,7,56,150,0,0,0,0,0,1,1,88,946,8,214,0.008456659619450317
308,ÇATALCA,KABAKÇA,191801,153,677,461,1291,0,0,308,ÇATALCA,KABAKÇA,191801,5,17,76,193,0,0,0,1,0,0,1,16,1291,22,291,0.017041053446940357
309,ÇATALCA,KALEÝÇÝ,40898,71,880,1051,1920,82,0,309,ÇATALCA,KALEÝÇÝ,40898,9,42,213,436,1,1,6,15,1,1,2,232,2002,51,700,0.025474525474525476
310,ÇATALCA,KALFA,191803,87,142,173,402,0,0,310,ÇATALCA,KALFA,191803,0,1,11,39,0,0,0,0,0,0,0,16,402,1,51,0.0024875621890547263
311,ÇATALCA,KARACAKÖY MERKEZ,40916,0,25,1009,1032,2,0,311,ÇATALCA,KARACAKÖY MERKEZ,40916,0,2,27,98,0,0,0,0,0,0,1,13,1034,2,127,0.0019342359767891683
312,ÇATALCA,KARAMANDERE,191829,12,11,326,348,1,0,312,ÇATALCA,KARAMANDERE,191829,0,1,7,27,0,0,0,0,0,0,0,18,349,1,35,0.0028653295128939827
313,ÇATALCA,KESTANELÝK,191805,57,412,402,861,10,0,313,ÇATALCA,KESTANELÝK,191805,1,6,41,118,0,0,1,1,0,0,0,12,871,7,166,0.008036739380022962
314,ÇATALCA,KIZILCAALÝ,191807,0,0,204,198,6,0,314,ÇATALCA,KIZILCAALÝ,191807,0,1,8,26,0,0,0,0,0,0,0,33,204,1,35,0.004901960784313725
315,ÇATALCA,MURATBEY MERKEZ,40905,0,19,678,689,8,0,315,ÇATALCA,MURATBEY MERKEZ,40905,1,13,80,157,0,0,0,1,0,1,1,6,697,14,251,0.020086083213773313
316,ÇATALCA,NAKKAÞ,40909,0,338,311,648,1,0,316,ÇATALCA,NAKKAÞ,40909,2,8,39,100,0,0,0,0,0,0,0,50,649,10,149,0.015408320493066256
317,ÇATALCA,OKLALI,191809,0,304,157,461,0,0,317,ÇATALCA,OKLALI,191809,1,3,22,63,0,0,0,0,0,0,0,16,461,4,89,0.008676789587852495
318,ÇATALCA,ORMANLI,191831,0,8,485,492,1,0,318,ÇATALCA,ORMANLI,191831,0,1,13,48,0,0,0,0,0,0,0,69,493,1,62,0.002028397565922921
319,ÇATALCA,OVAYENÝCE,40901,103,289,691,1083,0,0,319,ÇATALCA,OVAYENÝCE,40901,11,39,159,261,0,0,1,2,1,1,1,1,1083,50,470,0.046168051708217916
320,ÇATALCA,ÖRCÜNLÜ,191811,0,0,421,421,0,0,320,ÇATALCA,ÖRCÜNLÜ,191811,0,2,18,56,0,0,0,0,0,0,0,4,421,2,76,0.004750593824228029
321,ÇATALCA,ÖRENCÝK,191813,62,62,409,532,1,0,321,ÇATALCA,ÖRENCÝK,191813,0,1,11,43,0,0,0,0,0,0,0,7,533,1,55,0.001876172607879925
322,ÇATALCA,SUBAÞI,191815,67,468,395,928,2,0,322,ÇATALCA,SUBAÞI,191815,2,8,47,130,0,0,0,0,0,0,0,88,930,10,187,0.010752688172043012
323,ÇATALCA,YALIKÖY,191833,0,29,855,872,12,0,323,ÇATALCA,YALIKÖY,191833,0,1,12,54,0,0,0,0,0,0,0,40,884,1,67,0.0011312217194570137
324,ÇATALCA,YAYLACIK,191817,15,11,4,30,0,0,324,ÇATALCA,YAYLACIK,191817,0,0,0,2,0,0,0,0,0,0,0,6,30,0,2,0.0
325,ÇATALCA,YAZLIK,191819,0,0,216,216,0,0,325,ÇATALCA,YAZLIK,191819,0,0,6,22,0,0,0,0,0,0,0,25,216,0,28,0.0
326,ÇEKMEKÖY,ALEMDAÐ,40749,64,388,557,889,117,3,326,ÇEKMEKÖY,ALEMDAÐ,40749,1,7,56,160,0,0,1,2,0,0,0,140,1009,8,224,0.007928642220019821
327,ÇEKMEKÖY,AYDINLAR,40766,9,527,545,650,403,28,327,ÇEKMEKÖY,AYDINLAR,40766,1,5,53,191,0,0,1,10,0,0,1,296,1081,6,250,0.005550416281221091
328,ÇEKMEKÖY,CUMHURÝYET,40769,6,400,354,456,242,62,328,ÇEKMEKÖY,CUMHURÝYET,40769,1,4,39,139,0,0,2,7,0,0,0,296,760,5,183,0.006578947368421052
329,ÇEKMEKÖY,ÇAMLIK,40753,5,370,563,298,634,6,329,ÇEKMEKÖY,ÇAMLIK,40753,0,2,25,145,0,0,1,7,0,0,0,233,938,2,172,0.0021321961620469083
330,ÇEKMEKÖY,ÇATALMEÞE,40750,39,470,682,1010,180,1,330,ÇEKMEKÖY,ÇATALMEÞE,40750,1,8,63,193,0,0,1,4,0,0,0,184,1191,9,265,0.007556675062972292
331,ÇEKMEKÖY,EKÞÝOÐLU,40751,14,732,325,987,82,2,331,ÇEKMEKÖY,EKÞÝOÐLU,40751,1,7,59,171,0,0,1,4,0,0,0,180,1071,8,238,0.007469654528478058
332,ÇEKMEKÖY,GÜNGÖREN,40768,18,285,245,342,178,28,332,ÇEKMEKÖY,GÜNGÖREN,40768,0,3,22,82,0,0,1,4,0,0,0,146,548,3,107,0.005474452554744526
333,ÇEKMEKÖY,HAMÝDÝYE,40754,0,361,927,506,763,19,333,ÇEKMEKÖY,HAMÝDÝYE,40754,1,4,46,224,0,0,2,12,1,2,2,118,1288,5,275,0.0038819875776397515
334,ÇEKMEKÖY,HÜSEYÝNLÝ,191993,38,3,482,517,3,3,334,ÇEKMEKÖY,HÜSEYÝNLÝ,191993,1,3,22,67,0,0,0,0,0,0,0,355,523,4,93,0.0076481835564053535
335,ÇEKMEKÖY,KÝRAZLIDERE,40770,5,252,241,266,212,20,335,ÇEKMEKÖY,KÝRAZLIDERE,40770,0,2,21,87,0,0,1,4,0,0,0,22,498,2,110,0.004016064257028112
336,ÇEKMEKÖY,KOÇULLU,191995,53,0,347,397,3,0,336,ÇEKMEKÖY,KOÇULLU,191995,1,5,27,67,0,0,0,1,0,0,0,119,400,6,100,0.015
337,ÇEKMEKÖY,MEHMET AKÝF,40755,9,623,967,630,949,20,337,ÇEKMEKÖY,MEHMET AKÝF,40755,1,7,66,310,0,0,3,19,0,0,1,42,1599,8,384,0.0050031269543464665
338,ÇEKMEKÖY,MERKEZ,40756,58,482,1683,1662,560,1,338,ÇEKMEKÖY,MERKEZ,40756,1,13,113,364,0,0,0,8,0,0,1,455,2223,14,491,0.006297795771479982
339,ÇEKMEKÖY,MÝMAR SÝNAN,40757,4,720,742,930,485,51,339,ÇEKMEKÖY,MÝMAR SÝNAN,40757,1,7,70,251,0,0,2,12,0,0,0,459,1466,8,329,0.005457025920873124
340,ÇEKMEKÖY,NÝÞANTEPE,40752,0,0,1023,962,38,23,340,ÇEKMEKÖY,NÝÞANTEPE,40752,0,4,48,143,0,0,0,0,0,0,0,399,1023,4,195,0.0039100684261974585
341,ÇEKMEKÖY,ÖMERLÝ,40758,108,0,1602,1693,17,0,341,ÇEKMEKÖY,ÖMERLÝ,40758,3,14,107,281,1,0,0,2,2,2,2,142,1710,17,405,0.009941520467836258
342,ÇEKMEKÖY,REÞADÝYE,191997,1,107,1105,1210,3,0,342,ÇEKMEKÖY,REÞADÝYE,191997,0,6,58,169,0,0,0,0,0,0,0,0,1213,6,233,0.00494641384995878
343,ÇEKMEKÖY,SIRAPINAR,191999,23,0,454,475,2,0,343,ÇEKMEKÖY,SIRAPINAR,191999,1,3,25,70,0,0,0,0,0,0,0,121,477,4,99,0.008385744234800839
344,ÇEKMEKÖY,SOÐUKPINAR,40767,15,433,194,472,153,17,344,ÇEKMEKÖY,SOÐUKPINAR,40767,0,3,28,95,0,0,0,3,0,0,0,60,642,3,126,0.004672897196261682
345,ÇEKMEKÖY,SULTANÇÝFTLÝÐÝ,40764,24,324,379,452,183,92,345,ÇEKMEKÖY,SULTANÇÝFTLÝÐÝ,40764,1,4,32,115,0,0,1,6,0,0,0,28,727,5,152,0.0068775790921595595
346,ÇEKMEKÖY,TAÞDELEN,40765,17,126,257,202,143,55,346,ÇEKMEKÖY,TAÞDELEN,40765,0,2,18,68,0,0,1,4,0,0,0,127,400,2,88,0.005
347,ESENLER,BÝRLÝK,40348,520,839,388,703,1039,5,347,ESENLER,BÝRLÝK,40348,17,41,228,567,23,13,63,124,0,0,1,233,1747,58,853,0.03319977103606182
348,ESENLER,ÇÝFTE HAVUZLAR,40340,111,61,99,213,58,0,348,ESENLER,ÇÝFTE HAVUZLAR,40340,12,23,68,88,11,8,29,51,0,0,1,119,271,35,191,0.12915129151291513
349,ESENLER,DAVUTPAÞA,40342,384,357,260,411,590,0,349,ESENLER,DAVUTPAÞA,40342,28,57,226,387,37,20,96,174,1,1,2,1713,1001,85,698,0.08491508491508491
350,ESENLER,FATÝH,40350,525,1035,526,496,1588,2,350,ESENLER,FATÝH,40350,41,84,394,837,72,39,190,353,1,1,2,3725,2086,125,1356,0.05992329817833174
351,ESENLER,FEVZÝ ÇAKMAK,40345,366,601,358,221,1100,4,351,ESENLER,FEVZÝ ÇAKMAK,40345,32,62,263,544,62,34,162,295,0,1,1,2788,1325,94,901,0.0709433962264151
352,ESENLER,HAVAALANI,40354,367,1128,372,751,1056,60,352,ESENLER,HAVAALANI,40354,15,40,224,588,20,11,55,111,0,0,1,1579,1867,55,867,0.02945902517407606
353,ESENLER,KAZIM KARABEKÝR,40346,405,652,442,277,1216,6,353,ESENLER,KAZIM KARABEKÝR,40346,26,52,250,604,51,28,135,252,0,1,1,2463,1499,78,932,0.05203468979319546
354,ESENLER,KEMER,40352,501,541,327,590,763,16,354,ESENLER,KEMER,40352,31,64,270,519,42,23,111,205,1,1,2,1938,1369,95,884,0.06939371804236669
355,ESENLER,MENDERES,40347,497,516,349,260,1101,1,355,ESENLER,MENDERES,40347,35,64,266,576,70,39,184,334,0,0,1,2828,1362,99,941,0.07268722466960352
356,ESENLER,MÝMAR SÝNAN,40341,334,205,188,163,562,2,356,ESENLER,MÝMAR SÝNAN,40341,23,43,162,293,36,20,94,168,0,0,1,1342,727,66,521,0.0907840440165062
357,ESENLER,NAMIK KEMAL,40344,357,248,279,418,466,0,357,ESENLER,NAMIK KEMAL,40344,27,54,199,328,33,19,87,157,1,1,2,1680,884,81,608,0.0916289592760181
358,ESENLER,NÝNE HATUN,40343,596,752,413,284,1472,5,358,ESENLER,NÝNE HATUN,40343,49,90,367,735,102,55,267,480,1,0,1,4062,1761,139,1241,0.07893242475865986
359,ESENLER,ORUÇREÝS,40355,369,2013,453,1313,1507,15,359,ESENLER,ORUÇREÝS,40355,8,28,220,721,11,6,32,74,1,1,2,1249,2835,36,977,0.012698412698412698
360,ESENLER,TUNA,40351,539,1122,453,924,1186,4,360,ESENLER,TUNA,40351,32,74,365,775,47,26,125,238,0,0,1,2474,2114,106,1246,0.050141911069063384
361,ESENLER,TURGUT REÝS,40353,591,1537,412,914,1617,9,361,ESENLER,TURGUT REÝS,40353,7,22,178,633,11,6,31,70,0,0,1,1206,2540,29,840,0.01141732283464567
362,ESENLER,YAVUZ SELÝM,40349,92,87,94,103,170,0,362,ESENLER,YAVUZ SELÝM,40349,8,15,59,107,10,5,26,47,0,0,0,348,273,23,189,0.08424908424908426
363,ESENYURT,AKÇABURGAZ,40880,0,657,846,1083,409,11,363,ESENYURT,AKÇABURGAZ,40880,9,44,232,457,8,4,27,62,1,2,4,1166,1503,53,742,0.03526280771789754
364,ESENYURT,AKEVLER,181498,0,30,92,31,72,19,364,ESENYURT,AKEVLER,181498,2,6,27,62,6,3,16,33,0,0,1,383,122,8,97,0.06557377049180328
365,ESENYURT,AKÞEMSEDDÝN,181504,2,396,114,358,138,16,365,ESENYURT,AKÞEMSEDDÝN,181504,11,34,131,194,12,7,33,63,0,0,1,644,512,45,370,0.087890625
366,ESENYURT,ARDIÇLI,40861,2,480,244,586,140,0,366,ESENYURT,ARDIÇLI,40861,9,34,149,226,9,4,27,54,1,0,1,566,726,43,418,0.05922865013774105
367,ESENYURT,AÞIK VEYSEL,181518,1,353,70,36,199,189,367,ESENYURT,AÞIK VEYSEL,181518,5,10,47,174,13,7,36,67,0,0,1,629,424,15,236,0.03537735849056604
368,ESENYURT,ATATÜRK,40881,0,559,387,637,303,6,368,ESENYURT,ATATÜRK,40881,12,45,192,306,12,6,34,70,1,1,2,1078,946,57,555,0.06025369978858351
369,ESENYURT,BAÐLARÇEÞME,40855,13,949,442,583,802,19,369,ESENYURT,BAÐLARÇEÞME,40855,20,62,291,550,38,21,103,201,1,1,2,2579,1404,82,923,0.0584045584045584
370,ESENYURT,BALIKYOLU,181510,4,736,636,754,620,2,370,ESENYURT,BALIKYOLU,181510,19,70,306,509,29,16,81,162,1,1,1,2456,1376,89,904,0.06468023255813954
371,ESENYURT,BARBAROS HAYRETTÝN PAÞA,181488,0,134,217,101,74,176,371,ESENYURT,BARBAROS HAYRETTÝN PAÞA,181488,5,14,47,141,26,13,69,126,1,1,1,1126,351,19,207,0.05413105413105413
372,ESENYURT,BATTALGAZÝ,181526,0,477,347,406,418,0,372,ESENYURT,BATTALGAZÝ,181526,10,35,168,322,15,8,44,90,0,0,1,1295,824,45,535,0.05461165048543689
373,ESENYURT,CUMHURÝYET,40865,0,60,49,8,9,92,373,ESENYURT,CUMHURÝYET,40865,2,4,12,49,14,7,36,64,0,0,1,524,109,6,67,0.05504587155963303
374,ESENYURT,ÇINAR,181514,0,751,393,476,649,19,374,ESENYURT,ÇINAR,181514,14,45,224,448,26,14,72,145,0,0,1,2209,1144,59,731,0.051573426573426576
375,ESENYURT,ESENKENT,40862,0,551,41,329,221,42,375,ESENYURT,ESENKENT,40862,5,18,96,197,8,3,21,42,0,0,1,637,592,23,316,0.03885135135135135
376,ESENYURT,FATÝH,40851,25,664,400,403,666,20,376,ESENYURT,FATÝH,40851,20,52,226,428,37,22,102,196,1,1,1,2269,1089,72,726,0.06611570247933884
