_id,ilce_adi,mahalle_adi,mahalle_uavt,1980_oncesi,1980-2000_arasi,2000_sonrasi,1-4 kat_arasi,5-9 kat_arasi,9-19 kat_arasi,lon,lat,area_km2,match,vs30_point,vs30_mean,vs30_min,vs30_max,vs30_used,vs30_source,vs30_flag
625,PENDİK,DUMLUPINAR,40626,859,879,513,1721,514,16,29.250846,40.889017,1.421,name+district,535.0,514.8,485.1643981933594,579.3885498046875,514.8,polygon mean,ok
626,PENDİK,EMİRLİ,191757,19,88,149,253,3,0,29.343898,40.987839,14.294,name+spatial,417.2,397.7,232.1117401123047,532.3866577148438,397.7,polygon mean,ok
627,PENDİK,ERTUĞRUL GAZİ,40635,2,2876,407,3265,20,0,29.261605,40.9175,1.721,name+district,576.6,550.1,456.67193603515625,723.6080932617188,550.1,polygon mean,ok
628,PENDİK,ESENLER,40638,103,747,771,830,754,37,29.271691,40.88687,1.041,name+district,400.1,416.9,387.7589416503906,474.6343688964844,416.9,polygon mean,ok
629,PENDİK,ESENYALI,40643,124,616,245,195,224,566,29.292829,40.860648,0.488,name+spatial,445.7,425.1,395.8165588378906,447.0123596191406,425.1,polygon mean,ok
630,PENDİK,FATİH,40647,129,977,358,897,564,3,29.299333,40.868221,0.65,name+district,395.8,365.4,275.2685852050781,423.67266845703125,365.4,polygon mean,ok
631,PENDİK,FEVZİ ÇAKMAK,40629,467,1063,593,1140,946,37,29.262808,40.883259,1.846,name+district,427.5,452.6,387.7589416503906,536.306640625,452.6,polygon mean,ok
632,PENDİK,GÖÇBEYLİ,191759,0,11,674,684,1,0,29.47635,40.99148,25.263,name+spatial,429.1,426.4,244.08328247070312,560.5577392578125,426.4,polygon mean,ok
633,PENDİK,GÜLLÜ BAĞLAR,40640,69,943,295,1014,283,10,29.274874,40.896658,1.247,name+district,461.0,450.0,374.8716735839844,505.3046569824219,450.0,polygon mean,ok
634,PENDİK,GÜZELYALI,40634,148,850,840,446,603,789,29.279953,40.860223,1.701,name+district,395.9,405.6,294.4141845703125,600.0,405.6,polygon mean,ok
635,PENDİK,HARMANDERE,40636,90,198,156,348,36,60,29.32512,40.930744,1.256,name+spatial,389.7,386.2,259.7411804199219,481.94580078125,386.2,polygon mean,ok
636,PENDİK,KAVAKPINAR,40646,305,3558,850,3313,1378,22,29.284243,40.879703,2.866,name+district,382.7,375.4,309.6167907714844,405.4471740722656,375.4,polygon mean,ok
637,PENDİK,KAYNARCA,40631,392,1167,943,964,1426,112,29.260672,40.868804,3.235,name+district,359.2,465.1,294.4141845703125,600.0,465.1,polygon mean,ok
638,PENDİK,KURNA,191761,79,206,279,563,1,0,29.344717,40.959793,31.894,name+spatial,469.2,388.8,239.00439453125,542.406494140625,388.8,polygon mean,ok
639,PENDİK,KURTDOĞMUŞ,191763,13,103,239,355,0,0,29.350695,41.011529,31.522,name+spatial,442.3,365.8,204.78768920898438,539.6095581054688,365.8,polygon mean,ok
640,PENDİK,KURTKÖY,40654,164,725,723,1014,487,111,29.298352,40.914317,1.854,name+spatial,421.0,411.1,305.1336364746094,476.34527587890625,411.1,polygon mean,ok
641,PENDİK,ORHANGAZİ,40650,192,1276,448,1118,795,3,29.290137,40.867917,0.813,name+district,411.7,348.5,275.2685852050781,411.6781005859375,348.5,polygon mean,ok
642,PENDİK,ORTA,40645,343,229,116,583,104,1,29.382144,40.894522,3.717,name-only,472.0,433.6,368.9537353515625,471.9849548339844,433.6,polygon mean,ok
643,PENDİK,RAMAZANOĞLU,40639,61,570,635,1177,86,3,29.289503,40.895936,2.155,name+district,384.6,394.6,309.6167907714844,498.41754150390625,394.6,polygon mean,ok
644,PENDİK,SANAYİ,40651,29,333,418,709,63,8,29.314098,40.901348,13.732,name+district,329.2,354.9,259.7411804199219,431.9901428222656,354.9,polygon mean,ok
645,PENDİK,SAPAN BAĞLARI,40637,356,319,244,643,243,33,29.221661,40.884782,0.5,name+district,334.9,373.6,334.8697509765625,404.8160400390625,373.6,polygon mean,ok
646,PENDİK,SÜLÜNTEPE,40655,44,1645,673,2070,240,52,29.275983,40.91446,1.38,name+district,470.6,499.0,457.3932800292969,614.670166015625,499.0,polygon mean,ok
647,PENDİK,ŞEYHLİ,40630,117,462,527,732,319,55,29.286468,40.907703,1.336,name+spatial,457.4,439.8,379.71417236328125,498.41754150390625,439.8,polygon mean,ok
648,PENDİK,VELİBABA,40642,228,1469,1043,2139,575,26,29.254012,40.906967,3.38,name+district,459.2,504.9,328.0010681152344,605.63916015625,504.9,polygon mean,ok
649,PENDİK,YAYALAR,40641,167,634,265,887,165,14,29.268236,40.905013,1.477,name+district,475.4,480.3,456.67193603515625,505.3046569824219,480.3,polygon mean,ok
650,PENDİK,YENİ,40652,403,405,343,793,312,46,,,,UNMATCHED,,,,,,none,no_geometry
651,PENDİK,YENİŞEHİR,40653,1,696,829,792,336,398,29.305114,40.93238,6.617,name+spatial,435.7,410.0,259.7411804199219,493.7956237792969,410.0,polygon mean,ok
652,PENDİK,YEŞİLBAĞLAR,40648,221,156,189,393,161,12,29.226522,40.893081,0.362,name+district,395.6,452.3,395.5982360839844,493.1327819824219,452.3,polygon mean,ok
653,SANCAKTEPE,ABDURRAHMANGAZİ,40579,41,1025,1371,1673,743,21,29.234716,40.997285,3.916,name+spatial,264.9,298.8,232.602783203125,395.1941833496094,298.8,polygon mean,ok
654,SANCAKTEPE,AKPINAR,40575,1,1351,532,1527,357,0,29.23069,40.969123,1.686,name+spatial,456.1,419.9,373.1405334472656,488.40380859375,419.9,polygon mean,ok
655,SANCAKTEPE,ATATÜRK,98781,54,1110,713,1068,809,0,29.225092,41.012423,0.972,name+spatial,278.8,290.7,261.69622802734375,335.8730773925781,290.7,polygon mean,ok
656,SANCAKTEPE,EMEK,40759,4,843,694,903,602,36,29.197726,40.999779,1.847,name+district,323.5,325.7,238.74093627929688,383.78106689453125,325.7,polygon mean,ok
657,SANCAKTEPE,EYÜP SULTAN,40578,68,615,986,1093,571,5,29.213894,40.985411,6.218,name+district,334.8,355.2,232.602783203125,465.1006774902344,355.2,polygon mean,ok
658,SANCAKTEPE,FATİH,40576,8,839,986,1123,679,31,29.217268,40.96327,2.984,name+district,406.2,394.9,332.2802734375,432.69232177734375,394.9,polygon mean,ok
659,SANCAKTEPE,HİLAL,40776,1,422,469,874,18,0,29.2633,41.024126,2.421,name+spatial,390.1,385.0,281.55987548828125,483.8920593261719,385.0,polygon mean,ok
660,SANCAKTEPE,İNÖNÜ,40760,20,608,699,541,786,0,29.21437,41.013031,0.598,name+spatial,291.5,314.6,291.48992919921875,335.8730773925781,314.6,polygon mean,ok
661,SANCAKTEPE,KEMAL TÜRKLER,40761,24,679,579,761,519,2,29.22146,41.004977,0.767,name+spatial,278.8,291.9,239.60768127441406,335.8730773925781,291.9,polygon mean,ok
662,SANCAKTEPE,MECLİS,40762,53,660,761,567,907,0,29.199179,41.010399,0.998,name+district,238.7,308.6,238.74093627929688,340.1448059082031,308.6,polygon mean,ok
663,SANCAKTEPE,MERVE,40775,2,660,848,1093,412,5,29.245979,41.004822,1.077,name+spatial,385.7,356.5,282.0668640136719,438.7513732910156,356.5,polygon mean,ok
664,SANCAKTEPE,MEVLANA,40773,1,814,602,1151,264,2,29.262369,41.011426,1.421,name+spatial,438.8,378.8,272.1955261230469,464.1083984375,378.8,polygon mean,ok
665,SANCAKTEPE,OSMANGAZİ,40580,25,1906,1282,2477,704,32,29.245806,40.986379,3.627,name+spatial,311.7,326.9,273.69903564453125,395.1941833496094,326.9,polygon mean,ok
666,SANCAKTEPE,PAŞAKÖY,192001,99,151,445,686,9,0,29.310571,41.029988,27.93,name+spatial,587.9,434.8,239.3368377685547,587.9473876953125,434.8,polygon mean,ok
667,SANCAKTEPE,SAFA,40771,1,515,605,736,366,19,29.249755,41.009919,0.855,name+spatial,385.7,395.0,333.9183044433594,464.1083984375,395.0,polygon mean,ok
668,SANCAKTEPE,SARIGAZİ,40763,41,737,543,750,571,0,29.209225,41.004199,1.232,name+spatial,327.2,320.0,238.74093627929688,371.5114440917969,320.0,polygon mean,ok
669,SANCAKTEPE,VEYSEL KARANİ,40574,5,1298,517,1459,328,33,29.241229,40.967607,1.383,name+spatial,488.4,458.4,371.8464050292969,566.312255859375,458.4,polygon mean,ok
670,SANCAKTEPE,YENİDOĞAN,40774,6,814,613,995,425,13,29.237924,41.013298,1.054,name+spatial,402.8,314.5,261.69622802734375,402.7598876953125,314.5,polygon mean,ok
671,SANCAKTEPE,YUNUS EMRE,40772,6,826,715,1152,389,6,29.250688,41.018204,1.225,name+spatial,333.9,357.4,281.55987548828125,464.1083984375,357.4,polygon mean,ok
672,SARIYER,AYAZAĞA,40686,733,1198,707,2017,562,59,28.985624,41.126839,16.849,name+spatial,379.7,398.1,277.83807373046875,519.085693359375,398.1,polygon mean,ok
673,SARIYER,BAHÇEKÖY KEMER,40684,73,140,95,269,36,3,28.978051,41.167072,15.067,name+spatial,363.3,393.9,283.4292907714844,525.5164184570312,393.9,polygon mean,ok
674,SARIYER,BAHÇEKÖY MERKEZ,40682,132,102,63,211,84,2,28.974048,41.200198,11.95,name+spatial,465.1,405.9,283.75341796875,522.0739135742188,405.9,polygon mean,ok
675,SARIYER,BAHÇEKÖY YENİ,40683,96,168,117,276,99,6,,,,UNMATCHED,,,,,,none,no_geometry
676,SARIYER,BALTALİMANI,40657,268,593,364,1204,19,2,29.047869,41.095297,0.892,name+district,500.0,496.4,404.2612609863281,600.0,496.4,polygon mean,ok
677,SARIYER,BÜYÜKDERE,40658,552,885,353,1688,102,0,29.042405,41.164158,1.145,name+spatial,609.0,540.2,436.8920593261719,609.046630859375,540.2,polygon mean,ok
678,SARIYER,CUMHURİYET,40659,425,780,313,1400,118,0,29.034612,41.147847,1.144,name+spatial,496.5,496.0,378.9382019042969,600.0,496.0,polygon mean,ok
679,SARIYER,ÇAMLITEPE,40660,441,233,243,850,67,0,29.031801,41.133296,1.467,name+spatial,419.8,388.7,259.5636291503906,529.6231689453125,388.7,polygon mean,ok
680,SARIYER,ÇAYIRBAŞI,40661,340,347,182,844,25,0,29.032547,41.158704,0.479,name+district,468.5,473.5,434.8902587890625,553.6683959960938,473.5,polygon mean,ok
681,SARIYER,DARÜŞŞAFAKA,40662,25,237,76,174,162,2,29.030159,41.122129,1.442,name+spatial,436.3,345.0,240.74124145507812,441.3368835449219,345.0,polygon mean,ok
682,SARIYER,DEMİRCİKÖY,191765,6,392,318,715,1,0,29.058657,41.234712,11.266,name+spatial,288.9,440.9,275.8746032714844,600.0,440.9,polygon mean,ok
683,SARIYER,EMİRGAN,40663,406,281,363,973,77,0,29.050924,41.104602,1.413,name+district,515.5,481.5,356.467529296875,600.0,481.5,polygon mean,ok
684,SARIYER,FATİH SULTAN MEHMET,40664,255,1782,800,2762,75,0,29.036042,41.094969,1.11,name+district,407.8,388.6,356.467529296875,410.9032287597656,388.6,polygon mean,ok
685,SARIYER,FERAHEVLER,40665,546,961,534,1777,263,1,29.044156,41.12935,1.257,name+spatial,388.3,391.1,259.5636291503906,529.6231689453125,391.1,polygon mean,ok
686,SARIYER,GARİPÇE,191767,19,76,54,146,3,0,29.095373,41.210032,3.925,name+spatial,553.4,549.5,391.11468505859375,707.3970336914062,549.5,polygon mean,ok
687,SARIYER,GÜMÜŞDERE,191769,17,352,409,766,12,0,28.982146,41.235437,9.661,name+spatial,404.0,462.4,329.9474792480469,600.0,462.4,polygon mean,ok
688,SARIYER,HUZUR,40700,212,161,178,368,106,77,28.999496,41.104106,2.423,name+district,429.0,399.0,326.6612548828125,484.9231872558594,399.0,polygon mean,ok
689,SARIYER,İSTİNYE,40666,432,378,688,1261,237,0,29.050383,41.116658,1.262,name+district,417.5,437.5,259.5636291503906,600.0,437.5,polygon mean,ok
690,SARIYER,KAZIM KARABEKİR PAŞA,40667,430,807,304,1508,31,2,29.014472,41.172142,5.254,name+district,588.1,488.8,296.3791198730469,603.2877807617188,488.8,polygon mean,ok
691,SARIYER,KISIRKAYA,191771,0,121,92,213,0,0,28.953284,41.242183,9.942,name+spatial,480.6,485.2,283.75341796875,600.0,485.2,polygon mean,ok
692,SARIYER,KİREÇBURNU,40668,380,384,224,917,71,0,29.046318,41.145997,0.652,name+district,600.0,569.7,529.6231689453125,600.0,569.7,polygon mean,water
693,SARIYER,KOCATAŞ,40669,228,484,258,968,2,0,29.027443,41.175808,2.02,name+district,465.4,508.6,296.3791198730469,609.046630859375,508.6,polygon mean,ok
694,SARIYER,KUMKÖY (KİLYOS),191773,0,544,766,1288,22,0,,,,UNMATCHED,,,,,,none,no_geometry
695,SARIYER,MADEN,40670,513,991,743,2162,85,0,29.038056,41.181952,3.979,name+spatial,475.5,465.7,296.3791198730469,571.7576904296875,465.7,polygon mean,ok
696,SARIYER,MASLAK,40704,115,180,347,564,54,24,29.015664,41.122191,5.051,name+district,370.3,378.5,240.74124145507812,519.085693359375,378.5,polygon mean,ok
697,SARIYER,PINAR,40672,378,298,854,1424,106,0,29.031049,41.113622,0.757,name+district,441.3,371.3,240.74124145507812,467.1978454589844,371.3,polygon mean,ok
698,SARIYER,POLİGON,40673,210,148,360,649,69,0,29.040806,41.116884,0.913,name+district,467.2,392.1,259.5636291503906,467.1978454589844,392.1,polygon mean,ok
699,SARIYER,PTT EVLERİ,40674,162,257,137,479,77,0,29.014419,41.155675,4.467,name+district,511.4,462.9,304.19732666015625,600.0,462.9,polygon mean,ok
700,SARIYER,REŞİTPAŞA,40675,1225,637,822,2464,215,5,29.032397,41.105331,2.642,name+district,373.9,402.9,346.4094543457031,515.507568359375,402.9,polygon mean,ok
701,SARIYER,RUMELİ HİSARI,40676,558,407,385,1071,276,3,29.05016,41.087362,0.939,name+spatial,548.0,526.4,404.2612609863281,600.0,526.4,polygon mean,ok
702,SARIYER,RUMELİ KAVAĞI,40677,319,265,181,709,56,0,29.067569,41.187817,4.608,name+spatial,513.5,549.0,399.9405212402344,707.3970336914062,549.0,polygon mean,ok
703,SARIYER,RUMELİFENERİ,191775,3,353,345,684,17,0,29.085176,41.22411,12.734,name+spatial,417.7,492.5,381.3957824707031,704.082275390625,492.5,polygon mean,ok
704,SARIYER,SARIYER MERKEZ,40671,715,781,372,1593,275,0,,,,UNMATCHED,,,,,,none,no_geometry
705,SARIYER,TARABYA,40678,365,1330,599,2009,284,1,29.048773,41.137506,2.576,name+district,549.3,508.5,344.9555969238281,600.0,508.5,polygon mean,ok
706,SARIYER,USKUMRUKÖY,191777,38,1277,1397,2710,2,0,29.010016,41.220184,16.081,name+spatial,469.5,436.1,275.8746032714844,536.9402465820312,436.1,polygon mean,ok
707,SARIYER,YENİ,40679,318,240,154,667,45,0,,,,UNMATCHED,,,,,,none,no_geometry
708,SARIYER,YENİKÖY,40680,904,950,591,2140,299,6,29.060894,41.123306,2.167,name+district,428.2,491.1,344.9555969238281,600.0,491.1,polygon mean,ok
709,SARIYER,ZEKERİYAKÖY,191779,57,1639,1517,2915,297,1,29.033864,41.200589,11.734,name+spatial,529.7,442.9,275.8746032714844,536.9402465820312,442.9,polygon mean,ok
710,SİLİVRİ,AKÖREN,191835,0,695,440,1129,6,0,28.328993,41.190024,44.925,name+district,271.9,394.5,248.8209686279297,515.8173828125,394.5,polygon mean,ok
711,SİLİVRİ,ALİBEY,40920,1,268,668,353,574,10,28.255412,41.073034,0.642,name+spatial,458.7,429.8,399.7555847167969,458.7138366699219,429.8,polygon mean,ok
712,SİLİVRİ,ALİPAŞA,40927,0,456,472,925,3,0,28.207223,41.108459,34.516,name+spatial,386.2,381.1,225.78179931640625,489.38665771484375,381.1,polygon mean,ok
713,SİLİVRİ,BALABAN,40930,17,1842,977,2788,48,0,28.062425,41.123985,40.454,name+district,288.7,419.1,238.4857177734375,610.1605224609375,419.1,polygon mean,ok
714,SİLİVRİ,BEKİRLİ,191845,109,56,109,274,0,0,28.302228,41.240909,15.832,name+district,379.0,390.5,244.59300231933594,459.70379638671875,390.5,polygon mean,ok
715,SİLİVRİ,BEYCİLER,191847,0,565,259,824,0,0,28.107504,41.22884,28.16,name+district,300.7,352.3,224.4811248779297,448.3322448730469,352.3,polygon mean,ok
716,SİLİVRİ,BÜYÜK ÇAVUŞLU,40941,0,1107,455,1553,5,4,28.046652,41.224858,52.829,name+district,383.7,373.0,180.0,511.16888427734375,373.0,polygon mean,ok
717,SİLİVRİ,BÜYÜK KILIÇLI,16775,0,557,351,905,3,0,28.183498,41.187245,22.877,name+district,409.9,412.3,244.33468627929688,531.7254638671875,412.3,polygon mean,ok
718,SİLİVRİ,BÜYÜK SİNEKLİ,16771,0,238,86,324,0,0,28.209591,41.218246,16.585,name+district,420.0,408.0,286.2857666015625,519.9044189453125,408.0,polygon mean,ok
719,SİLİVRİ,CUMHURİYET,40922,0,1541,1015,2431,125,0,28.280247,41.066545,3.607,name+spatial,507.6,461.5,346.6379699707031,600.0,461.5,polygon mean,ok
720,SİLİVRİ,ÇAYIRDERE,191851,316,328,417,1061,0,0,28.138055,41.274198,60.524,name+district,381.2,329.5,191.1376953125,421.6864013671875,329.5,polygon mean,ok
721,SİLİVRİ,ÇELTİK,191837,0,602,265,861,6,0,28.105925,41.131022,33.514,name+district,436.6,406.5,244.34913635253906,540.8591918945312,406.5,polygon mean,ok
722,SİLİVRİ,DANAMANDIRA,191853,0,342,160,501,1,0,28.239875,41.311871,39.384,name+district,339.3,331.2,232.79519653320312,447.731689453125,331.2,polygon mean,ok
723,SİLİVRİ,FATİH,40918,5,357,314,465,211,0,28.251758,41.069098,0.44,name+spatial,399.8,433.0,324.1508483886719,600.0,433.0,polygon mean,ok
724,SİLİVRİ,FENER,16765,312,621,446,1376,3,0,28.248362,41.157391,38.573,name+district,480.4,417.8,232.31126403808594,522.2833251953125,417.8,polygon mean,ok
725,SİLİVRİ,FEVZİPAŞA,40933,14,590,474,1061,16,1,27.995499,41.089041,13.897,name+district,349.8,350.9,202.0381317138672,433.2507629394531,350.9,polygon mean,ok
726,SİLİVRİ,GAZİTEPE,40925,0,526,228,752,2,0,28.314683,41.125463,17.916,name+spatial,485.7,396.4,287.7919006347656,520.45654296875,396.4,polygon mean,ok
727,SİLİVRİ,GÜMÜŞYAKA,40935,0,2966,1610,4502,74,0,,,,UNMATCHED,,,,,,none,no_geometry
728,SİLİVRİ,HÜRRİYET,40937,0,0,910,904,6,0,28.342304,41.098494,6.098,name+spatial,398.4,416.6,341.51861572265625,481.0439453125,416.6,polygon mean,ok
729,SİLİVRİ,İSMETPAŞA,40934,149,504,401,1048,6,0,28.017213,41.132485,46.298,name+district,439.0,410.8,227.28997802734375,528.134765625,410.8,polygon mean,ok
730,SİLİVRİ,KADIKÖY,40939,281,354,294,929,0,0,28.36029,41.150408,20.622,name+district,511.8,395.4,253.55955505371094,532.1919555664062,395.4,polygon mean,ok
731,SİLİVRİ,KAVAKLI,40936,0,0,943,927,16,0,28.317644,41.087238,9.496,name+spatial,391.7,365.8,287.9864196777344,481.0439453125,365.8,polygon mean,ok
732,SİLİVRİ,KURFALLI,191855,1,350,148,497,1,1,28.268384,41.20831,37.467,name+district,251.8,402.2,232.31126403808594,514.7041625976562,402.2,polygon mean,ok
733,SİLİVRİ,KÜÇÜK KILIÇLI,40924,0,124,117,241,0,0,28.197972,41.135482,9.836,name+spatial,380.2,379.8,236.7196502685547,457.78167724609375,379.8,polygon mean,ok
734,SİLİVRİ,KÜÇÜK SİNEKLİ,16779,0,88,13,101,0,0,28.197291,41.245741,5.699,name+district,230.7,352.9,230.73609924316406,414.448974609375,352.9,polygon mean,ok
735,SİLİVRİ,MİMAR SİNAN,40923,0,1899,1315,3105,105,4,28.220729,41.08412,8.437,name+spatial,455.3,413.8,282.98162841796875,600.0,413.8,polygon mean,ok
736,SİLİVRİ,ORTAKÖY,40938,116,859,1002,1950,23,4,28.370848,41.102401,16.734,name+district,495.8,447.9,221.31565856933594,537.4351196289062,447.9,polygon mean,ok
737,SİLİVRİ,PİRİ MEHMET PAŞA,40919,0,241,527,310,439,19,28.242721,41.075584,0.551,name+spatial,324.2,428.4,301.9498291015625,600.0,428.4,polygon mean,ok
738,SİLİVRİ,SANCAKTEPE,40931,17,1172,914,1996,102,5,28.091612,41.107945,15.7,name+district,415.6,420.5,250.7489471435547,610.1605224609375,420.5,polygon mean,ok
739,SİLİVRİ,SAYALAR,191859,0,319,251,570,0,0,28.174872,41.321878,43.568,name+spatial,256.5,322.2,234.46624755859375,402.6636962890625,322.2,polygon mean,ok
740,SİLİVRİ,SELİMPAŞA,40940,0,1371,3583,4723,231,0,28.357438,41.066757,18.027,name+district,400.6,421.8,289.7654113769531,600.0,421.8,polygon mean,ok
741,SİLİVRİ,SEMİZKUMLAR,40926,0,2739,2671,5369,39,2,28.152851,41.08192,13.558,name+spatial,328.6,398.5,225.78179931640625,600.0,398.5,polygon mean,ok
742,SİLİVRİ,SEYMEN,191841,0,562,340,895,7,0,28.144339,41.180604,50.658,name+district,414.0,385.1,224.4811248779297,528.9886474609375,385.1,polygon mean,ok
743,SİLİVRİ,YENİ,40921,0,751,1085,1385,348,103,,,,UNMATCHED,,,,,,none,no_geometry
744,SİLİVRİ,YOLÇATI,40932,0,302,124,426,0,0,28.140515,41.123928,11.039,name+spatial,403.2,394.6,299.0248718261719,489.1412353515625,394.6,polygon mean,ok
745,SULTANBEYLİ,ABDURRAHMANGAZİ,40949,117,2143,669,2481,436,12,29.257819,40.964209,1.391,name+spatial,455.2,463.0,371.8464050292969,623.598876953125,463.0,polygon mean,ok
746,SULTANBEYLİ,ADİL,40943,2,719,538,939,290,30,29.258951,40.98019,1.916,name+spatial,335.1,358.4,276.4246520996094,437.3501892089844,358.4,polygon mean,ok
747,SULTANBEYLİ,AHMET YESEVİ,40942,22,2165,619,2407,392,7,29.273091,40.972445,1.297,name+spatial,540.5,446.6,322.2942810058594,572.205810546875,446.6,polygon mean,ok
748,SULTANBEYLİ,AKŞEMSETTİN,40956,1,944,681,1534,92,0,29.299403,40.946737,1.267,name+spatial,392.4,388.7,349.6791687011719,444.4622802734375,388.7,polygon mean,ok
749,SULTANBEYLİ,BATTALGAZİ,40944,3,2151,1213,3007,345,15,29.276511,40.986425,3.135,name+spatial,519.5,462.4,339.17919921875,572.205810546875,462.4,polygon mean,ok
750,SULTANBEYLİ,FATİH,40951,0,1702,416,1970,148,0,29.2746,40.95582,1.07,name+spatial,452.4,456.1,322.2942810058594,601.011962890625,456.1,polygon mean,ok
751,SULTANBEYLİ,HAMİDİYE,40952,3,1923,786,2572,140,0,29.287362,40.953452,1.286,name+spatial,467.8,392.4,324.7038879394531,467.79638671875,392.4,polygon mean,ok
752,SULTANBEYLİ,HASANPAŞA,40948,5,1112,651,1512,248,8,29.249792,40.967661,0.84,name+spatial,483.4,468.5,371.8464050292969,623.598876953125,468.5,polygon mean,ok
753,SULTANBEYLİ,MECİDİYE,40945,12,1828,646,2230,254,2,29.301599,40.956609,1.643,name+spatial,356.5,368.5,301.9211730957031,468.0179443359375,368.5,polygon mean,ok
754,SULTANBEYLİ,MEHMET AKİF,40950,265,1791,733,2298,487,4,29.267294,40.960808,1.668,name+spatial,493.3,471.0,322.2942810058594,601.011962890625,471.0,polygon mean,ok
755,SULTANBEYLİ,MİMAR SİNAN,40946,1,1100,1184,2150,121,14,29.269272,40.996842,2.974,name+spatial,288.5,365.6,288.46099853515625,438.7513732910156,365.6,polygon mean,ok
756,SULTANBEYLİ,NECİP FAZIL,40954,0,1174,797,1900,70,1,29.277214,40.939109,1.394,name+spatial,541.9,591.7,434.2868347167969,778.9739379882812,591.7,polygon mean,ok
757,SULTANBEYLİ,ORHANGAZİ,40955,0,1034,556,1538,52,0,29.289392,40.941912,1.064,name+spatial,401.4,429.7,376.82623291015625,467.79638671875,429.7,polygon mean,ok
758,SULTANBEYLİ,TURGUT REİS,40947,27,1368,463,1513,344,1,29.282944,40.9645,1.067,name+spatial,495.4,439.7,322.2942810058594,572.205810546875,439.7,polygon mean,ok
759,SULTANBEYLİ,YAVUZ SELİM,40953,0,1662,685,2268,79,0,29.276407,40.947839,1.018,name+spatial,499.0,513.3,368.5517578125,741.1407470703125,513.3,polygon mean,ok
760,SULTANGAZİ,50. YIL,40471,212,2975,926,1346,2765,2,28.872294,41.092203,1.147,name+district,430.9,345.3,290.2318420410156,430.8977355957031,345.3,polygon mean,ok
761,SULTANGAZİ,75. YIL,40467,207,529,676,341,1071,0,28.909069,41.095621,0.986,name+district,397.4,439.3,382.2152404785156,487.1926574707031,439.3,polygon mean,ok
762,SULTANGAZİ,CEBECİ,40474,512,2700,1307,2258,2258,3,28.877565,41.120718,10.963,name+district,497.5,384.4,239.81857299804688,506.8181457519531,384.4,polygon mean,ok
763,SULTANGAZİ,CUMHURİYET,40465,61,423,193,170,507,0,28.87912,41.087974,0.728,name+district,430.9,372.0,311.851318359375,430.8977355957031,372.0,polygon mean,ok
764,SULTANGAZİ,ESENTEPE,40470,95,2026,1414,1552,1978,5,28.883566,41.100367,1.758,name+district,369.7,394.4,343.52197265625,437.0164489746094,394.4,polygon mean,ok
765,SULTANGAZİ,ESKİ HABİPLER,40356,117,257,395,601,148,20,28.834009,41.129329,0.939,name+district,296.6,345.0,201.71006774902344,415.7575378417969,345.0,polygon mean,ok
766,SULTANGAZİ,GAZİ,40469,764,673,650,1290,797,0,28.897324,41.105421,0.88,name+district,365.1,432.8,365.1248779296875,520.8480834960938,432.8,polygon mean,ok
767,SULTANGAZİ,HABİBLER,40477,161,891,851,1877,24,2,,,,UNMATCHED,,,,,,none,no_geometry
768,SULTANGAZİ,İSMETPAŞA,40475,399,1735,911,1047,1996,2,28.854712,41.108851,0.921,name+district,278.1,360.7,278.0706787109375,427.8205871582031,360.7,polygon mean,ok
769,SULTANGAZİ,MALKOÇOĞLU,40476,1,531,236,279,489,0,28.847802,41.115564,0.38,name+district,291.7,373.2,291.6648254394531,414.268798828125,373.2,polygon mean,ok
770,SULTANGAZİ,SULTANÇİFTLİĞİ,40472,385,1143,675,813,1388,2,28.860191,41.098629,0.607,name+district,359.3,329.6,278.0706787109375,399.6983947753906,329.6,polygon mean,ok
771,SULTANGAZİ,UĞUR MUMCU,40473,421,1398,738,951,1598,8,28.870086,41.101865,1.435,name+district,290.2,341.7,278.0706787109375,437.0164489746094,341.7,polygon mean,ok
772,SULTANGAZİ,YAYLA,40377,33,823,491,1307,40,0,28.855406,41.147417,4.812,name+district,503.4,433.6,239.29563903808594,522.3433227539062,433.6,polygon mean,ok
773,SULTANGAZİ,YUNUS EMRE,40466,362,649,905,627,1289,0,28.896082,41.095704,1.28,name+district,382.2,404.5,371.984375,455.5696716308594,404.5,polygon mean,ok
774,SULTANGAZİ,ZÜBEYDE HANIM,40468,772,1668,656,2358,738,0,28.908383,41.109167,3.427,name+district,520.8,429.5,287.8332214355469,520.8480834960938,429.5,polygon mean,ok
775,ŞİLE,AĞAÇDERE,191927,5,60,15,80,0,0,29.706487,41.040204,6.668,name+district,238.5,388.5,238.5384979248047,537.258544921875,388.5,polygon mean,ok
776,ŞİLE,AĞVA MERKEZ,40961,200,508,151,844,15,0,29.850029,41.13358,1.752,name+spatial,330.5,448.4,276.5459289550781,600.0,448.4,polygon mean,ok
777,ŞİLE,AHMETLİ,191861,20,519,324,846,17,0,29.57496,41.14735,6.413,name+spatial,440.9,395.0,238.96826171875,562.3649291992188,395.0,polygon mean,ok
778,ŞİLE,AKÇAKESE,191863,5,338,27,368,2,0,29.714613,41.138052,7.737,name+spatial,456.9,491.4,367.3113708496094,600.0,491.4,polygon mean,ok
779,ŞİLE,ALACALI,191947,0,36,512,548,0,0,29.455248,41.167374,17.538,name+spatial,327.1,408.0,278.48150634765625,600.0,408.0,polygon mean,ok
